Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
ph3x,AT,2259,41,78.142.140.242,78.142.140.242,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2017-08-18,UTA-AS- AT,8437,9960,None
ph3x,AT,4326,42,188.118.198.244,at-vie01a-tor04.ph3x.at,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2017-08-18,UTA-AS- AT,8437,11100,None
ph3x,AT,2460,42,86.59.119.83,at-vie01a-tor01.ph3x.at,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2014-04-08,UTA-AS- AT,8437,6440,None
PhantomTrain4,US,31621,180,65.19.167.131,65.19.167.131,443,80,0,1,1,0,0,0,1,1,1,Tor 0.3.0.10 on Linux,0,0,2015-12-11,HURRICANE - Hurricane Electric- Inc.- US,6939,28600,None
PhantomTrain5,US,31495,180,65.19.167.132,65.19.167.132,443,80,0,1,1,0,0,0,1,1,1,Tor 0.3.0.10 on Linux,0,0,2015-12-11,HURRICANE - Hurricane Electric- Inc.- US,6939,35100,None
PhantomTrain6,US,6658,180,65.19.167.133,65.19.167.133,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2015-12-11,HURRICANE - Hurricane Electric- Inc.- US,6939,28400,None
PhantomTrain7,US,19592,180,65.19.167.130,65.19.167.130,443,80,0,1,1,0,0,0,1,1,1,Tor 0.3.0.10 on Linux,0,0,2016-11-24,HURRICANE - Hurricane Electric- Inc.- US,6939,22800,None
phasenraum,DE,5,351,80.131.250.156,p5083FA9C.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-09-05,DTAG Internet service provider operations- DE,3320,28,None
Phecda,FI,3786,2747,130.230.113.230,130.230.113.230,443,9001,0,0,1,1,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2016-11-11,TUTNET TUT Autonomous System- FI,1739,9980,None
Pherkad,FI,4016,2748,130.230.113.237,130.230.113.237,443,9001,0,0,1,1,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2016-11-11,TUTNET TUT Autonomous System- FI,1739,12500,None
PhilinnonNetwork,US,58,76,67.41.75.201,nat.philinnon.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.12 on Linux,0,0,2017-11-17,CENTURYLINK-US-LEGACY-QWEST - Qwest Communications Company- LLC- US,209,123,None
PhilosofRelay,RU,255,266,217.107.193.10,mx.31net.ru,9090,9091,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-04-12,ZT-BLG-AS- RU,201270,150,None
Phoenix,FR,338,5,195.154.156.231,phoenix.cubox.me,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.7 on FreeBSD,0,0,2017-12-02,AS12876- FR,12876,1610,None
photon,US,812,432,67.238.162.71,nc-67-238-162-71.dhcp.embarqhsd.net,9443,9080,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-02-25,CENTURYLINK-US-LEGACY-QWEST - Qwest Communications Company- LLC- US,209,5380,None
Photonshuttle,FR,3362,589,79.137.73.170,170.ip-79-137-73.eu,14157,None,0,0,1,1,0,1,1,1,0,Tor 0.3.1.8 on Linux,0,0,2017-11-09,OVH- FR,16276,26700,None
Pi,PT,91,391,94.60.255.42,42.255.60.94.rev.vodafone.pt,443,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2015-04-18,VODAFONE-PT Vodafone Portugal- PT,12353,219,None
PI01,CH,407,559,94.16.143.162,162-143-16-94.dyn.cable.fcom.ch,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-12-06,FINECOM Quickline AG (former Finecom Telecommunications AG / EBM Telecom)- CH,15600,646,None
PIalpha,SG,807,173,103.3.61.114,exit1.privintl.org,443,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-03-19,LINODE-AP Linode- LLC- US,63949,273,None
Piasecki,RO,84,159,89.34.237.31,89.34.237.31,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.4.27 on Linux,0,0,2017-11-06,NETACTION- RO,25198,8830,None
picaron,AR,2,1112,190.210.98.90,kirk.toservers.com,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.2.6.10 on Linux,0,0,2015-11-27,NSS S.A.- AR,16814,20,None
Picassootje,NL,5104,125,213.197.22.124,d5c5167c.ftth.concepts.nl,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-04-24,NL-CONCEPTS- NL,12871,7230,None
Pichincha,FR,3389,46,163.172.139.104,pichincha.tor.cool,443,8080,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-05-24,AS12876- FR,12876,1010,None
pick,JP,1,3666,103.250.73.12,103.250.73.12,14959,17213,0,0,0,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-07-04,ASN-EQUINIX-AP Equinix Asia Pacific- SG,17819,19,None
PickPencil1,PL,77,1195,46.41.150.74,oa7.home-dev.pl,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.3.1.7 on Linux,0,0,2017-01-16,HOMEPL-AS- PL,12824,126,None
Picus,CH,357,103,85.5.31.238,238.31.5.85.dynamic.wline.res.cust.swisscom.ch,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-28,SWISSCOM Swisscom (Switzerland) Ltd- CH,3303,1540,None
PieceOfShitSrv,DE,4339,992,5.9.149.70,static.70.149.9.5.clients.your-server.de,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-03-05,HETZNER-AS- DE,24940,5690,None
piecoopdotnet,US,6658,1420,72.52.75.27,tor-exit-node.pie-coop.net,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2017-06-02,HURRICANE - Hurricane Electric- Inc.- US,6939,12600,None
PieroV,FR,1543,269,164.132.226.30,30.ip-164-132-226.eu,22,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2015-05-17,OVH- FR,16276,3940,None
Piff,SE,169,4,84.219.130.131,c-8382db54.08-482-73746f70.cust.bredbandsbolaget.se,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-10-22,TELENOR-NEXTEL Telenor Norge AS- NO,2119,3730,None
pigpig,NL,627,4023,83.149.126.139,83.149.126.139,3812,9419,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-19,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,1080,None
pikachu,MD,438,1060,178.17.170.149,178-17-170-149.static.as43289.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2015-09-04,TRABIA trabia network- MD,43289,1960,None
pilig,CH,434,3642,179.43.183.102,179.43.183.102,23613,21744,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-07-05,PLI-AS- CH,51852,1190,None
PinayStress,AU,10,173,220.253.12.10,220-253-12-10.dyn.iinet.net.au,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.2.8.12 on Linux,0,0,2017-09-20,INTERNODE-AS Internode Pty Ltd- AU,4739,77,None
PineA64ARMv8,FR,86,31,82.251.167.192,lns-bzn-40-82-251-167-192.adsl.proxad.net,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-12-02,PROXAD- FR,12322,1200,None
Pineapple,DE,0,10,188.68.39.83,v22017034445646884.bestsrv.de,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-12-03,NETCUP-AS netcup GmbH- DE,197540,20,None
ping,NO,71,51,85.164.202.227,ti0185a400-2265.bb.online.no,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-11-26,TELENOR-NEXTEL Telenor Norge AS- NO,2119,190,None
PinkiePie1427,US,699,82,45.55.41.230,45.55.41.230,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.3.1.8 on Linux,0,0,2017-11-05,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.- US,62567,4710,None
PinkiePieParty,UA,3812,219,178.165.72.177,178-165-72-177-kh.maxnet.ua,110,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-04-28,CITYNET-AS Maxnet LLC- UA,34700,4480,None
pinkrelay,DE,43,22,91.48.5.235,p5B3005EB.dip0.t-ipconnect.de,143,110,0,0,1,0,0,0,1,1,1,Tor 0.3.0.10 on Linux,0,0,2017-10-06,DTAG Internet service provider operations- DE,3320,141,None
PiotrTorpotkinOne,CA,6299,84,149.56.45.200,mail.nullvoid.me,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2016-03-16,OVH- FR,16276,11800,None
PiotrTorpotkinTwo,CA,1930,84,142.44.243.133,sip.nullvoid.me,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2017-10-29,OVH- FR,16276,14700,None
piper,US,42,270,45.77.1.229,45.77.1.229.vultr.com,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-05-14,AS-CHOOPA - Choopa- LLC- US,20473,681,None
pipibaby,DE,3,853,78.42.212.82,HSI-KBW-078-042-212-082.hsi3.kabel-badenwuerttemberg.de,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-01-02,KABELBW-ASN- DE,29562,29,None
pipiska,RU,280,562,188.32.58.230,broadband-188-32-58-230.moscow.rt.ru,443,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on OpenBSD,0,0,2016-07-03,NCNET-AS- RU,42610,1310,None
pipiska3,RU,622,593,188.32.58.230,broadband-188-32-58-230.moscow.rt.ru,8080,None,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-08-27,NCNET-AS- RU,42610,3310,None
pippa,BE,39,28,81.11.213.85,ip-81-11-213-85.dsl.scarlet.be,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.0.10 on Linux,0,0,2017-07-01,BELGACOM-SKYNET-AS- BE,5432,275,None
PiratenNDS2,DE,2008,3763,5.199.142.195,tor-daiquiri.piraten-nds.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2014-04-08,MYLOC-AS- DE,24961,10400,None
PiratenParteiNRW,DE,16507,2199,5.199.130.188,tor.piratenpartei-nrw.de,443,9030,0,1,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2014-04-08,MYLOC-AS- DE,24961,24400,None
pirator,DE,140,7,79.222.60.179,p4FDE3CB3.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.9 on Linux,0,0,2017-03-16,DTAG Internet service provider operations- DE,3320,477,None
PiratPartiet,SE,8438,198,155.4.230.97,h-4-230-97.A328.priv.bahnhof.se,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-04-02,BAHNHOF http://www.bahnhof.net/- SE,8473,9570,None
pista,BG,462,3342,82.118.242.173,82.118.242.173,28242,2697,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-07-17,HISTATE- BG,206776,1260,None
Pistis,FR,2846,605,5.135.145.195,duplex.bewaar.me,5061,8008,0,0,1,1,0,1,1,1,1,Tor 0.3.3.0-alpha-dev on Linux,0,0,2015-06-30,OVH- FR,16276,16200,None
pitagora,US,50,4327,45.32.167.8,45.32.167.8.vultr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2017-06-06,AS-CHOOPA - Choopa- LLC- US,20473,238,None
pitakebab,FR,1,323,89.82.171.44,sar95-h03-89-82-171-44.dsl.sta.abo.bbox.fr,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-09-07,ASN-BOUYGTEL-ISP- FR,5410,3,None
pitcairn,DE,8560,5506,81.7.10.203,81-7-10-203.blue.kundencontroller.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-04-17,ISPPRO-AS EUserv / KOS-Online / Keepfree- DE,35366,21100,None
pitorbyjens,DE,163,22,77.177.139.96,x4db18b60.dyn.telefonica.de,29035,29040,0,0,1,0,0,0,1,1,1,Tor 0.2.5.14 on Linux,0,0,2015-12-30,TDDE-ASN1- DE,6805,784,None
pitorpitorapuddycat,GB,38,315,95.146.97.54,95.146.97.54,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-03-18,ORANGE-PCS- GB,12576,122,None
PittResist1,US,2,4214,24.3.140.142,c-24-3-140-142.hsd1.pa.comcast.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-02-11,COMCAST-7922 - Comcast Cable Communications- LLC- US,7922,29,None
piu130,CH,491,706,89.236.144.248,248-144-236-89.dyn.ftth.fcom.ch,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-04-02,FINECOM Quickline AG (former Finecom Telecommunications AG / EBM Telecom)- CH,15600,1350,None
pivxproxydotzone,CA,205,108,45.62.235.29,pivxproxy.zone,81,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-08-10,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,469,None
pkswitchny,US,864,608,104.236.52.16,ranger.innolan.net,1747,None,0,0,1,1,0,1,1,1,0,Tor 0.3.1.7 on FreeBSD,0,0,2015-05-28,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.- US,62567,3440,None
pkswitchtorronto,CA,899,777,159.203.27.5,suyai.innolan.net,2568,None,0,0,1,1,0,1,1,1,0,Tor 0.3.1.7 on FreeBSD,0,0,2016-02-14,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,5830,None
pkttrent,CA,387,909,76.10.157.58,76-10-157-58.dsl.teksavvy.com,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2016-03-19,TEKSAVVY - TekSavvy Solutions- Inc.- CA,5645,728,None
pkttrudy,FR,1483,697,212.47.231.241,trudy.petertodd.org,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-03-17,AS12876- FR,12876,5270,None
plan9leia,DE,442,1289,213.239.217.68,leia.nethype.de,4433,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2016-01-06,HETZNER-AS- DE,24940,1210,None
plan9rain,DE,592,1390,5.9.56.12,rain.plan9.de,4433,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2014-01-09,HETZNER-AS- DE,24940,1840,None
plan9rijk,NL,1193,1237,194.126.175.157,www.torproject.org,443,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2016-01-06,SWIFTWAY-AS Netherlands- GB,35017,3200,None
PLATYPUS,BE,165,300,91.121.218.189,91.121.218.189,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2017-08-21,OVH- FR,16276,441,None
playbudzogan,CH,1198,809,46.20.246.119,alp.budzogan.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-01-06,IP-MAX- CH,25091,5310,None
PlBiRelay,PL,257,442,89.161.96.14,ip-89-161-96-14.tel.tkb.net.pl,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-12-24,TPODLASIE- PL,39375,1130,None
pldtor,FR,8660,363,5.196.58.96,ip96.ip-5-196-58.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2016-03-17,OVH- FR,16276,20600,None
pleasedonttellmee,FR,3907,1286,163.172.146.169,169-146-172-163.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-13,AS12876- FR,12876,16400,None
pleasedonttellmee,FR,2812,1294,163.172.157.124,124-157-172-163.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-13,AS12876- FR,12876,4470,None
pleasedonttellmee,FR,2515,168,212.47.252.91,91-252-47-212.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-11,AS12876- FR,12876,7630,None
pleasedonttellmee,FR,3683,2663,51.15.143.126,126-143-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-08,AS12876- FR,12876,7720,None
pleasedonttellmee,FR,6601,174,163.172.180.59,59-180-172-163.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-06-08,AS12876- FR,12876,12600,None
Pleiades,FR,96,73,90.66.181.223,LFbn-1-2892-223.w90-66.abo.wanadoo.fr,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-01-06,AS3215- FR,3215,461,None
pletharoe,JP,238,447,125.30.61.42,42.61.30.125.dy.iij4u.or.jp,1443,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-04-29,IIJ Internet Initiative Japan Inc.- JP,2497,873,None
plinganser,DE,7,23,77.190.3.26,x4dbe031a.dyn.telefonica.de,443,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.7 on Linux,0,0,2017-10-22,TDDE-ASN1- DE,6805,52,None
plizunbanme,BR,1,78,143.106.73.28,os028.os.ic.unicamp.br,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.4.27 on Linux,0,0,2017-11-30,UNIVERSIDADE ESTADUAL DE CAMPINAS- BR,53187,10,None
plup,DE,11889,2909,185.146.228.150,185.146.228.150,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-08-06,X23- DE,47277,21200,None
plup,DE,11967,2899,185.146.228.151,185.146.228.151,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-08-06,X23- DE,47277,19800,None
PLUTEX,DE,5662,153,109.69.67.17,tor.plutex.de,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-06-05,PLUTEX Hermann-Ritter-Str. 108- DE,49855,11500,None
pluto,US,887,255,154.16.149.74,154.16.149.74,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-09-13,None,395978,37500,None
plutoa,PL,486,973,37.235.48.247,247-48-235-37.static.edis.at,7654,7653,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2014-09-11,HOSTEAM-AS- PL,51290,1330,None
PNGTIME4TOR,US,116,85,107.170.108.222,cloud.phinugamma.org,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.3.0.10 on Linux,0,0,2014-06-05,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.- US,62567,186,None
PNRelay1,CA,29,266,69.90.151.229,69.90.151.229,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-09-25,PEER1 - Peer 1 Network (USA) Inc.- CA,13768,113,None
pochath,DE,413,10,80.255.6.23,80.255.6.23,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-07,NETZBETRIEB-GMBH- DE,201011,6210,None
poeas,FR,4733,203,51.15.67.196,196-67-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2017-05-14,AS12876- FR,12876,14000,None
poert,FR,531,154,92.222.207.227,ip227.ip-92-222-207.eu,444,None,0,0,1,0,0,1,1,1,1,Tor 0.3.0.10 on Windows 8 [server],0,0,2017-09-15,OVH- FR,16276,1210,None
poert,US,106,174,34.223.242.57,ec2-34-223-242-57.us-west-2.compute.amazonaws.com,444,None,0,0,1,0,0,0,1,1,1,Tor 0.3.0.10 on Windows 8 [server],0,0,2017-11-26,AMAZON-02 - Amazon.com- Inc.- US,16509,369,None
poildortie,FR,521,228,37.187.20.79,www.poignant.re,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-03-06,OVH- FR,16276,1180,None
Poitras,IN,191,4088,139.59.31.76,139.59.31.76,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.11 on Linux,0,0,2016-12-25,DIGITALOCEAN-ASN - Digital Ocean- Inc.- US,14061,697,None
poiuty,FR,32015,537,5.39.64.7,ns3060920.ip-5-39-64.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-01-26,OVH- FR,16276,59900,None
poiuty2,CA,5085,2318,144.217.255.69,ns542112.ip-144-217-255.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2017-08-29,OVH- FR,16276,9570,None
Pokemon47,NL,301,460,37.48.122.22,mail.artemka.mobi,9100,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.13 on Linux,0,0,2017-02-21,LEASEWEB-NL-AMS-01 Netherlands- NL,60781,932,None
pol,AU,58,2734,45.76.119.205,45.76.119.205.vultr.com,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-04-05,AS-CHOOPA - Choopa- LLC- US,20473,253,None
Polaris,FI,4266,2752,130.230.113.235,130.230.113.235,443,9001,0,0,1,1,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2016-11-11,TUTNET TUT Autonomous System- FI,1739,12000,None
PoldiTor,DE,41,37,5.45.109.62,patricksfotos.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.1.9 on Linux,0,0,2015-06-10,NETCUP-AS netcup GmbH- DE,197540,109,None
Politor,FR,1,37,185.13.39.249,vps-4513.fhnet.fr,9001,None,0,0,0,0,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2015-10-27,FIRSTHEBERG- FR,197922,16,None
polizeierziehung,NL,11609,513,95.211.138.7,fabiankeil.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.2.4-alpha on ElectroBSD,0,0,2015-01-06,LEASEWEB-NL Netherlands- NL,60781,25000,None
PologyGenetics,HK,2,164,103.56.113.12,103.56.113.12,7444,82,0,0,0,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-11-27,CLOUDIE-AS-AP Cloudie Limited- HK,55933,20,None
polska,JP,108,6159,103.250.73.228,103x250x73x228.bulks.jp,3570,4819,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2017-03-22,ASN-EQUINIX-AP Equinix Asia Pacific- SG,17819,206,None
polytone,CH,837,1381,82.199.155.89,82.199.155.89.static.afterburst.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2014-04-10,NETZBETRIEB-GMBH- DE,201011,868,None
PonTor,FR,2713,975,212.47.239.83,83-239-47-212.rev.cloud.scaleway.com,8080,80,0,0,1,1,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-04-20,AS12876- FR,12876,11800,None
ponttor,DE,6456,947,134.130.181.212,ponttor.kawo2.rwth-aachen.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on FreeBSD,0,0,2015-10-16,RWTH-AS- DE,47610,20300,None
ponyonsforeveryone,FR,602,3900,217.182.85.154,217.182.85.154,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.7.6 on Linux,0,0,2017-06-24,OVH- FR,16276,1190,None
poofeg,RU,816,801,213.109.56.220,tor.poofeg.ru,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-02-23,KTEL-AS Ekaterinburg- Russia- RU,48642,3990,None
pook0oow,FR,3834,161,195.154.162.172,ledu-giraud.fr,21,None,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on OpenBSD,0,0,2014-07-24,AS12876- FR,12876,19900,None
PoopiepantsBrigade,FR,1384,27,91.121.28.64,go3team.seedstuff.ca,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.11 on Linux,0,0,2013-10-24,OVH- FR,16276,4910,None
PoopyTheChinchilla,SE,36,50,95.109.122.144,95.109.122.144,143,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.8 on Linux,0,0,2015-01-26,RIKSNET- SE,34610,110,None
poprelay72,NL,552,36,80.100.7.153,a80-100-7-153.adsl.xs4all.nl,443,80,0,0,1,0,0,0,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-12-21,XS4ALL-NL Amsterdam- NL,3265,3160,None
porgade,DE,738,3787,78.47.9.21,padjabber.jit-creatives.de,9030,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2016-08-30,HETZNER-AS- DE,24940,1430,None
portaltodarkworld,GB,2678,41,178.32.61.6,torexit.host,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.9.13 on Linux,0,0,2017-11-12,OVH- FR,16276,28500,None
portebonheur,CA,504,28,207.112.18.54,host-207-112-18-54.static.dsl.primus.ca,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2016-08-31,PRIMUS-AS6407 - Primus Telecommunications Canada Inc.- CA,6407,1460,None
PortEllen,FR,1418,19024,37.187.23.232,mini.onion.pt,8080,None,0,0,1,1,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2014-11-03,OVH- FR,16276,7390,None
porthill,DE,4208,4,136.243.176.148,static.148.176.243.136.clients.your-server.de,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-02-03,HETZNER-AS- DE,24940,33200,None
PortiRocket,US,372,63,172.106.32.139,172.106.32.139,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.2.3-alpha on Linux,0,0,2017-11-10,HOSTUS-GLOBAL-AS HostUS- HK,7489,1420,None
poseidon,SE,43,8195,194.218.3.79,node4.proxy.nypasalt.se,80,None,0,1,0,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2015-04-20,TELIANET-SWEDEN Telia Company- SE,3301,11,None
posterize,RU,307,5,79.120.41.147,ppp-147-241.utech.ru,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.9 on FreeBSD,0,0,2015-11-09,TI-AS Moscow- Russia- RU,12714,711,None
Potatoe,GB,469,6290,139.162.232.28,li1517-28.members.linode.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.7.6 on Linux,0,0,2016-09-06,LINODE-AP Linode- LLC- US,63949,1080,None
PotatoOnionRing,FR,8250,1243,91.121.160.215,ns360022.ip-91-121-160.eu,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-08-23,OVH- FR,16276,18800,None
